text,sentiment,source,idiom,contrast_marker
price-gouging pharma ceo takes over cancer company,1,sarcasm_headlines,,
the woman violently assaulted in 'making a murderer' speaks out,1,sarcasm_headlines,,
these 6 selena cards will make your valentine feel como la flor,1,sarcasm_headlines,,
passengers terrified when engine cover rips off plane bound for hawaii,1,sarcasm_headlines,,
"in kenya's forbidden forests, conservation can turn violent",1,sarcasm_headlines,,
porsha lands a new gig!,1,sarcasm_headlines,,
abc corrects explosive michael flynn report that drove down stocks,1,sarcasm_headlines,,
outback steakhouse at the center of bizarre conspiracy theory,1,sarcasm_headlines,,
why lady pop stars have no time for slacker anthems,1,sarcasm_headlines,,
these chicago landmarks are open to the public for the first time in decades,1,sarcasm_headlines,,
when to get a second opinion,1,sarcasm_headlines,,
how a group of outcast teen boys taught me the value of youth sports,1,sarcasm_headlines,,
6 reasons why i don't force my children to share,1,sarcasm_headlines,,
chrissy teigen wants you to survive your post-election thanksgiving,1,sarcasm_headlines,,
study: u.s. best place for women to buy jeans,0,sarcasm_headlines,,
4-year-old singing with her dad is the epitome of cute,1,sarcasm_headlines,,
democrats force vote to keep net neutrality rules,1,sarcasm_headlines,,
why jb smoove doesn't want chris rock to boycott the oscars,1,sarcasm_headlines,,
"#metoo and ""legitimate rape""",1,sarcasm_headlines,,
elite universities are compromising student mental healthcare amid heightened stress culture,1,sarcasm_headlines,,
chelsea handler features brutal impression of sarah huckabee sanders on her show,1,sarcasm_headlines,,
what not to feed your dog under the thanksgiving table,1,sarcasm_headlines,,
the ingredient that's worse than sugar -- and 2 others to watch for,1,sarcasm_headlines,,
phyllis schlafly and the kingmakers,1,sarcasm_headlines,,
trump claims greatest threat facing nation toys coming to life while owner not in room,0,sarcasm_headlines,,
obamacare premiums will be way higher next year. they didn't have to be.,1,sarcasm_headlines,,
donald trump to begin fundraising 'right away',1,sarcasm_headlines,,
leslie jones confirms she's 'moved on' from milo yiannopoulos harassment,1,sarcasm_headlines,,
how a social media post led a teen into sex trafficking,1,sarcasm_headlines,,
fox news doctor: ben carson was right about guns and the holocaust,1,sarcasm_headlines,,
decoding america's immigration sentiment,1,sarcasm_headlines,,
coloradans who deregistered after trump request for voter data aren't signing up again,1,sarcasm_headlines,,
this donut-shaped pool table is homer simpson's dream come true,1,sarcasm_headlines,,
5 reasons to love the new york city marathon,1,sarcasm_headlines,,
lance armstrong settles $100 million federal fraud case for $5 million,1,sarcasm_headlines,,
how really bad cgi almost ruined '80s disney horror flick 'watcher in the woods',1,sarcasm_headlines,,
tony robbins apologizes amid backlash over me too comments,1,sarcasm_headlines,,
mind the (gender) gap,1,sarcasm_headlines,,
"dick cheney finally hunts down, kills man he shot in face in 2006",0,sarcasm_headlines,,
a brief history of paul ryan's dance of death with donald trump,1,sarcasm_headlines,,
creating is about taking one step to re-imagining leadership: biting off more than you can chew,1,sarcasm_headlines,,
all the women i have been,1,sarcasm_headlines,,
on not sweating the small stuff,1,sarcasm_headlines,,
back to school: teens and digital stress,1,sarcasm_headlines,,
"jonesing nation demands trump tell them where, exactly, drugs are pouring into country",0,sarcasm_headlines,,
9/11 and the (un)making of the 21st century,1,sarcasm_headlines,,
amazon's new streaming service is cheaper than standard netflix,1,sarcasm_headlines,,
the clinton campaign's lawyer partially funded the steele dossier. so what?,1,sarcasm_headlines,,
rant for the litter,1,sarcasm_headlines,,
these creative newborn photos are adorably whimsical,1,sarcasm_headlines,,
freud on how to forget the past,1,sarcasm_headlines,,
"machines won't replace us, they'll force us to evolve",1,sarcasm_headlines,,
father of theater shooting victim now sits in son's row at movies,1,sarcasm_headlines,,
"greece, creditors dig in as deadline nears",1,sarcasm_headlines,,
reporter resigns after gop campaign allegedly tried to block damaging story,1,sarcasm_headlines,,
people think ivanka trump's new twitter bio is an insult to women,1,sarcasm_headlines,,
florida school shooting suspect obtained 10 rifles in roughly the past year,1,sarcasm_headlines,,
mother knows perfect picture to publicize if daughter ever abducted,0,sarcasm_headlines,,
amazon signs lease for possible store in manhattan,1,sarcasm_headlines,,
there was a silver lining to the disneyland measles outbreak,1,sarcasm_headlines,,
casting zionism as 'white nationalism' is anti-semitism,1,sarcasm_headlines,,
trump's plan on prescription drug prices looks nothing like what he promised,1,sarcasm_headlines,,
the importance of partnerships: why business and higher ed need each other,1,sarcasm_headlines,,
kourtney kardashian shares adorable photo with baby reign,1,sarcasm_headlines,,
pope francis on meeting rohingya refugees: 'i wept',1,sarcasm_headlines,,
this adult take on a classic children's hairstyle is a must,1,sarcasm_headlines,,
milky way's mysterious 'bubbles' yield their secrets,1,sarcasm_headlines,,
lazy man waiting for spark of inspiration to finally get started on masturbating,0,sarcasm_headlines,,
watch misty copeland dance to the heavenly sounds of cynthia erivo's voice,1,sarcasm_headlines,,
world's best dad has world's worst arteries,0,sarcasm_headlines,,
fugitive caretakers allegedly steal wwii veteran's life savings,1,sarcasm_headlines,,
'warcraft' trailer debuts at blizzcon,1,sarcasm_headlines,,
setting the record straight on sexual assaults on campus,1,sarcasm_headlines,,
neil armstrong's wife glad to finally get rid of all the space hobby crap,0,sarcasm_headlines,,
photos of ''star wars' in real life will put you over the moon,1,sarcasm_headlines,,
black fashion designers are finally getting their moment in the spotlight,1,sarcasm_headlines,,
kim kardashian urges all parents to 'do something' in wake of recent shootings,1,sarcasm_headlines,,
more bad news for macy's ahead of holiday shopping season,1,sarcasm_headlines,,
backpage ceo likely to walk from pimping charges as judge cites shield law,1,sarcasm_headlines,,
legends of new york's latex ball celebrate the history of voguing,1,sarcasm_headlines,,
are made-from-scratch ice cream shops on the rise? we hope so,1,sarcasm_headlines,,
huffpost rise: what you need to know on december 9,1,sarcasm_headlines,,
france launches new effort for middle east peace,1,sarcasm_headlines,,
"new technologies give government ample means to track suspects, study finds",1,sarcasm_headlines,,
these newlyweds have god-like locks and the internet is living for it,1,sarcasm_headlines,,
woman knows exactly which knife she'd grab out of cutlery drawer in event of home invasion,0,sarcasm_headlines,,
is there such a thing as 'too much' coffee?,1,sarcasm_headlines,,
why attending a college in a big city is the fastest way to grow your career,1,sarcasm_headlines,,
here is jake gyllenhaal singing his heart out ahead of his broadway musical debut,1,sarcasm_headlines,,
mom gives excuse for son's absence that even hermione would accept,1,sarcasm_headlines,,
jimmy carter says he has melanoma that has spread to his brain,1,sarcasm_headlines,,
barack obama's emancipation proclamation,1,sarcasm_headlines,,
nypd: muslim woman set on fire just before 9/11 anniversary,1,sarcasm_headlines,,
'humans of new york' photo captures beautiful body love moment,1,sarcasm_headlines,,
2017: silent no longer,1,sarcasm_headlines,,
"f. scott fitzgerald, a princeton graduate with his diploma at last",1,sarcasm_headlines,,
try this one thing before assuming you have a sleep disorder,1,sarcasm_headlines,,
"kuwait may owe as much as $60,000 for trump hotel event in d.c.",1,sarcasm_headlines,,
"body slams, ballots, and belated apologies in montana",1,sarcasm_headlines,,
"a year after a coward killed the charleston 9, bible study continues",1,sarcasm_headlines,,
jennifer hudson's new 'do makes her our dreamgirl,1,sarcasm_headlines,,
what chinese centenarians can teach us about living well,1,sarcasm_headlines,,
"in the 'bad moms christmas' trailer, the bad moms' moms are crashing the party",1,sarcasm_headlines,,
"charity for homeless returns martin shkreli's $15,000 donation",1,sarcasm_headlines,,
kim kardashian reveals how she thinks robbers planned her attack,1,sarcasm_headlines,,
missing maryland toddler's body found in ohio creek,1,sarcasm_headlines,,
who needs 10 fps when you can have 1 frame every 10 minutes? 5 min portrait 1850's edition,1,sarcasm_headlines,,
bill maher rips jeffrey lord for denying russia influenced the election,1,sarcasm_headlines,,
the end of the big oil and gas game has come,1,sarcasm_headlines,,
obama administration to unveil plans to cut methane emissions,1,sarcasm_headlines,,
my time as a philly juror,1,sarcasm_headlines,,
angela merkel supports partial burka and niqab ban in germany,1,sarcasm_headlines,,
japan puts military on alert for possible north korea missile launch,1,sarcasm_headlines,,
daryl dixon's big secret is finally revealed,1,sarcasm_headlines,,
baron hill is running for senate. will he run clean?,1,sarcasm_headlines,,
"wilbur and orville wright meet tom hanks: natgeo, pay attention -- this is how it's done",1,sarcasm_headlines,,
"for city parks, 2014 was the year that was (great)!",1,sarcasm_headlines,,
surfer finds ring 35 years after he lost it,1,sarcasm_headlines,,
amber tamblyn reveals she's expecting a baby girl in powerful essay about motherhood,1,sarcasm_headlines,,
watch: brandy sings on the subway and nobody seems to notice,1,sarcasm_headlines,,
"so you want to talk about ghost in the shell, the whitewashed edition?",1,sarcasm_headlines,,
the empty calories of fossil fuels,1,sarcasm_headlines,,
7 times we needed to hear taraji p. henson keep it real,1,sarcasm_headlines,,
pope: it would be 'catastrophic' if 'special interests' derailed climate talks,1,sarcasm_headlines,,
jimmy kimmel brings tourists into oscars for highly entertaining bit,1,sarcasm_headlines,,
hillary clinton attempts to distance herself from the 'truly well off',1,sarcasm_headlines,,
these new emojis will make you see food differently,1,sarcasm_headlines,,
portugal finally gets it together,0,sarcasm_headlines,,
10 biggest 'white girl problems' in literature,1,sarcasm_headlines,,
bill maher thanks donald trump for exposing 'hypocritical' evangelicals,1,sarcasm_headlines,,
hilary duff's heartbreaking instagram shows how hard it is to lose a pet,1,sarcasm_headlines,,
phil spector joins jennifer hudson to present 'best new artist' grammy,0,sarcasm_headlines,,
marilinda garcia wins gop primary in new hampshire,1,sarcasm_headlines,,
why this mom of four loves her 'jelly abs and shriveled up skin',1,sarcasm_headlines,,
"'insane' as today's u.s.-russia situation may be, trump and putin don't matter to fx's 'the americans'",1,sarcasm_headlines,,
veteran employment is our #1 priority,1,sarcasm_headlines,,
how not to look like a tourist in berlin,1,sarcasm_headlines,,
rachel zenzinger deserves to return to colorado state senate,1,sarcasm_headlines,,
an incomplete list of all the ways denzel kills people in 'the equalizer',1,sarcasm_headlines,,
